LocationID,ExactName,TownName,CountyStateProvince,Country,Continent,Ocean,LongitudeDegrees,LongitudeMinutes,EorW,LatitudeDegrees,LatitudeMinutes,NorS,LongDD,LatDD,North,East,South,West,Altitude,Area,Notes,SpatialAccuracy,LocationExtent
10783,Europe,Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Not applicable,10,0,E,50,0,N,10,50,80,50.83,35,-10,,,None,3,1
10784,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,,,Not applicable,,,Not applicable,,,,,,,,,None,,
10785,"Palouse Prairie, Pullman, Whitman County","Pullman, Whitman County",Washington,USA,North America,Not applicable,117,9,W,43,46,N,-117.15,43.76666667,46.75,-117.15,46.75,-117.15,,,3.3Km south of Pullman to Colton.,3,2
10786,Skipwith Common,Skipwith,North Yorkshire,UK - England,Europe,Not applicable,1,0,W,53,50,N,-1,53.83333333,53.83,-1,53.83,-1,,,None,5,3
10787,Hudson's Bay Company (North America),Not applicable,Not applicable,USA,North America,Not applicable,100,0,W,45,0,N,-100,45,72,-63,44.5,-117.75,,,None,2,1
10788,England and Wales,Not applicable,Not applicable,United Kingdom,Europe,Not applicable,1,30,W,52,30,N,-1.5,52.5,55.75,1.75,49.95,-5.75,,,None,3,1
10789,Laboratory - location irrelevant,Laboratory - location irrelevant,Laboratory - location irrelevant,Laboratory - location irrelevant,Laboratory - location irrelevant,Not applicable,,,Not applicable,,,Not applicable,,,,,,,,,None,,
10790,Belgium,Not applicable,Not applicable,Belgium,Europe,Not applicable,4,0,E,51,0,N,4,51,51.502769,2.541667,49.5061,6.400277,,,None,3,1
10792,B5-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,16,0,W,62,0,N,-16,62,63,-9.5,58.5,-18.5,0,,None,2,1
10793,B4-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,4,0,W,61,0,N,-4,61,63,3,58,-9.5,0,,None,2,1
10794,B2-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,0,0,,60,0,N,0,60,61,3,57.5,-3,0,,None,2,1
10795,B1-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,4,0,E,61,0,N,4,61,63,8,57.5,3,0,,None,2,1
10796,C5-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,14,0,W,57,0,N,-14,57,58.5,-9.5,54,-18.5,0,,None,2,1
10797,C4-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,7,0,W,57,0,N,-7,57,60,-3,52,-11.5,0,,None,2,1
10798,C2-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,0,0,W,57,0,N,0,57,57.5,3,55,-3,0,,None,2,1
10799,C1-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,6,0,E,57,0,N,6,57,60,11,55,3,0,,None,2,1
10800,D5-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,14,0,W,53,0,N,-14,53,55,-11.5,50,-18.5,0,,None,2,1
10801,D4-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,8,0,W,50,0,N,-8,50,52,-5,47.5,-11.5,0,,None,2,1
10802,D2-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,1,0,E,54,0,N,1,54,55,3,49,-1,0,,None,2,1
10803,D1-Standard sub-areas of the North-East Atlantic and the North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,5,0,E,54,0,N,5,54,55,8.5,52,3,0,,None,2,1
10804,"Brooks Island, San Francisco Bay",San Francisco,California,USA,North America,Not applicable,122,20,W,37,55,N,-122.3333333,37.91666667,37.92,-122.33,37.92,-122.33,,22.3,55 acres.,4,3
10805,"Rooipoort, Kimberley",Kimberley,Northern Cape Province,South Africa,Africa,Not applicable,24,5,E,28,45,S,24.08333333,-28.75,-28.75,24.08,-28.75,24.08,,,"Rooipoort, a private nature reserve about 60km west of Kimberley.",3,2
10806,Thingvallavatn (Lake),Thingvallavatn (Lake),Arness sysla,Iceland,Europe,Not applicable,21,10,W,64,10,N,-21.16666667,64.16666667,64.17,-21.17,64.17,-21.17,,8400,"Thingvallavatn, 84km^2, largest lake in iceland. Mean depth 34.1m. Max. depth 114m. Inflo is mainly from springs.",4,2
10807,Avalon,Avalon,California,USA,North America,Pacific,118,20,W,33,21,N,-118.3333333,33.35,33.33,-118.32,33.33,-118.32,,,None,4,2
10808,Balboa,Balboa,California,USA,North America,Pacific,117,55,W,33,30,N,-117.9166667,33.5,33.5,-117.92,33.5,-117.92,,,Aproximate co-ordinates.,4,2
10809,San Diego,San Diego,California,USA,North America,Pacific,117,10,W,32,45,N,-117.1666667,32.75,32.7,-117.15,32.7,-117.15,,,None,4,1
10810,Eastern Pacific Ocean (north of equator),Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Pacific,135,0,W,30,0,N,-135,30,60,-77.33,0,-145,,,None,2,1
10811,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Not applicable,Lappi,Finland,Europe,Not applicable,29,30,E,67,45,N,29.5,67.75,67.75,29.5,67.75,29.5,,20000,The area includes two fell ridges (Pulkkatunturi-Sauoiva and Varriotunturi) running in a north-south direction about 5km apart.,3,2
10812,Oulu,Not applicable,Oulu,Finland,Europe,Not applicable,27,0,E,65,0,N,27,65,65,25.5,65,25.5,,,None,3,2
10813,Kuopio,Not applicable,Kuopio,Finland,Europe,Not applicable,27,30,E,63,0,N,27.5,63,62.88,27.67,62.88,27.67,,,None,3,2
10814,North Karelia,Not applicable,Pohjois Karjala (North Karelia),Finland,Europe,Not applicable,30,0,E,63,0,N,30,63,63.87,31.5,61.5,27.5,,,None,3,2
10815,Mikkeli,Not applicable,Mikkeli,Finland,Europe,Not applicable,28,0,E,62,0,N,28,62,61.68,27.27,61.68,27.27,,,None,3,2
10816,Hame,Not applicable,Hame,Finland,Europe,Not applicable,24,30,E,61,30,N,24.5,61.5,62,26,61,22,,,None,3,2
10817,Turku-Pori,Not applicable,Turku-Pori,Finland,Europe,Not applicable,22,30,E,61,0,N,22.5,61,61.5,22.27,60.5,21.75,,,None,3,2
10818,Kymi,Not applicable,Kymi,Finland,Europe,Not applicable,28,0,E,61,0,N,28,61,62.95,26.75,62.95,26.75,,,None,3,2
10819,Uusimaa,Not applicable,Uusimaa,Finland,Europe,Not applicable,25,0,E,60,30,N,25,60.5,60.12,24.23,60.12,24.23,,,None,3,2
10820,East Anglia,Not applicable,Norfolk & Suffolk,UK - England,Europe,Not applicable,1,0,E,52,30,N,1,52.5,52.98,1.77,51.52,0.33,,,None,3,1
10821,Cape Churchill to Tavane,Churchill,Manitoba & Northwest Territories,Canada,North America,Not applicable,93,0,W,58,45,N,-93,58.75,62.07,-88.93,56.75,-95.5,,,Cape Churchill is in Manitoba and Tavane is in the Northwest Territories. Co-ordinates of Cape Churchill are given.,3,1
10822,Ontario & Quebec,Not applicable,Ontario & Quebec,Canada,North America,Not applicable,80,0,W,50,0,N,-80,50,62.5,-57,41.83,-95,,,None,3,1
10823,New England and adjoining states,Not applicable,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, (New Yo",USA,North America,Not applicable,70,47,W,43,0,N,-70.78333333,43,47.5,-67,40.5,-79.75,,,None,3,1
10824,"Pallasjarvi, Finnish Lapland",Muonio,Lappi,Finland,Europe,Not applicable,24,0,E,68,0,N,24,68,68,24,68,24,,,None,3,2
10825,"Central Kola Peninsula, Kol'skiy Poloustrov",Murmansk,Murmanskaya Oblast,Russian Federation,Europe,Not applicable,35,0,E,67,30,N,35,67.5,68,39,67,34.5,,,None,3,1
10826,Point Barrow,Barrow,Alaska,USA,North America,Not applicable,156,30,W,71,0,N,-156.5,71,71.4,-156.47,71.4,-156.47,,,"Point Barrow is a few miles north of Barrow, and is the northernmost part of the USA. The average temperature in Barrow is -12.2¡C.",4,2
10827,"British Columbia, Oregon & Washington",Not applicable,"British Columbia, Oregon & Washington",Multiple or International jurisdiction,North America,Not applicable,120,0,W,50,0,N,-120,50,60,-114,42,-138.75,,,Canada and USA,3,1
10828,Redvers Waterfowl Study Area,Redvers,Saskatchewan,Canada,North America,Not applicable,101,42,W,49,34,N,-101.7,49.56666667,49.57,-101.7,49.57,-101.7,,1288,(0.2*64.4 km),4,2
10829,"Gunnerside Ghyll, Swaledale",Gunnerside,North Yorkshire,UK - England,Europe,Not applicable,2,4,W,54,23,N,-2.066666667,54.38333333,54.38,-2.07,54.38,-2.07,,80,None,4,3
10830,"Iesjavri basin, Norwegian Lapland",Not applicable,Finnmark,Norway,Europe,Not applicable,24,10,E,69,40,N,24.16666667,69.66666667,69.67,24.17,69.67,24.17,,,Coodinates of Lake Iesjavri (Jiesjavrre).,3,1
10831,"Seinajoki region, (South Ostrobothnia)",Seinajoki,Vaasa,Finland,Europe,Not applicable,22,55,E,62,45,N,22.91666667,62.75,62.75,22.92,62.75,22.92,,,None,3,1
10832,"Kauhava region and Seinajoki region, (South Ostrobothnia)",Kauhava and Seinajoki,Vaasa,Finland,Europe,Not applicable,22,55,E,62,45,N,22.91666667,62.75,63.1,23.07,62.75,22.83,,,Co-ordinates of Seinajoki.,3,1
10833,Western Finnish Lapland,Not applicable,Lappi,Finland,Europe,Not applicable,24,0,E,68,0,N,24,68,69.28,25,67.9,20.5,,,None,3,1
10834,"Inari-Utsjoki region, Eastern Lapland",Not applicable,Lappi,Finland,Europe,Not applicable,27,30,E,69,30,N,27.5,69.5,69.87,28,68.92,27,,,"Lake Inari: 28¡E, 69¡N. Utsjoki: 27¡E, 69¡52'N.",3,1
10835,Hexton,Hexton,Hertfordshire,UK - England,Europe,Not applicable,0,20,W,51,55,N,-0.333333333,51.91666667,51.97,-0.37,51.93,-0.4,,1416,"The estate at Hexton consists of 2400-2600 acres of arable land, 400-500 acres of woodland, 300-400 acres of chalk-hill grassland and 200 acres of park grassland.",5,2
10836,"Code-Ev111, Everswinkel, (Federal Forest District Munsterland)",Munster,Nordrhein - Westfalen,Germany,Europe,Not applicable,7,37,E,51,58,N,7.616666667,51.96666667,51.92,7.83,51.92,7.83,55,,Estimated position.,2,2
10837,"Code-Ev1, Everswinkel/Westfalen, (Forest District Warendorf)",Warendorf,Nordrhein - Westfalen,Germany,Europe,Not applicable,8,0,E,51,57,N,8,51.95,51.95,8,51.95,8,55,,None,2,2
10838,"Code-BW75, Forest District Bramwald, (Ellershausen)",Gros Ellershausen? Nr Gottingen,Not applicable,Germany,Europe,Not applicable,9,40.2,E,51,30,N,9.67,51.5,51.5,9.67,51.5,9.67,330,,None,2,2
10839,"Code-BW1, Forest District Bramwald, (Buhren)",Not applicable,Not applicable,Germany,Europe,Not applicable,9,40.2,E,51,28.8,N,9.67,51.48,51.48,9.67,51.48,9.67,350,,None,2,22
10840,"Code-SchW, Schaumburger Wald, (Forest District Buckeburg)","Schaumburg, near Buckeburg",Niedersachsen,Germany,Europe,Not applicable,9,13,E,52,12,N,9.216666667,52.2,52.2,9.22,52.2,9.22,50,,None,2,2
10841,Kilimanjaro,Not applicable,Arusha,Tanzania,Africa,Not applicable,37,20,E,3,2,S,37.33333333,-3.033333333,-3.03,37.33,-3.03,37.33,,,None,4,1
10842,25 farms in Eastern Ghana,Not applicable,Not applicable,Ghana,Africa,Not applicable,2,0,W,8,0,N,-2,8,9.5,0.75,7,-9,,,None,2,1
10843,Brazilian Amazon,Not applicable,Not applicable,Brazil,South America,Not applicable,57,0,W,5,0,S,-57,-5,-5.2,-48,-14.22,-74,,,None,2,1
10844,Tanzania,Not applicable,Not applicable,Tanzania,Africa,Not applicable,35,0,E,5,0,S,35,-5,-1,40.42,-11.75,29.3,,,None,3,1
10845,Black Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Not applicable,35,0,E,45,0,N,35,45,46.1,41.75,41.25,27.5,,41336000,None,3,1
10846,Taiaroa,Otago Peninsula,Not applicable,New Zealand,Australasia,Not applicable,170,45,E,45,46.8,N,170.75,45.78,45.78,170.75,45.78,170.75,,,None,3,1
10847,United Kingdom,Not applicable,Not applicable,United Kingdom,Europe,Not applicable,-3,-12,W,54,40.5,N,-3.2,54.675,59.4,1.75,49.95,-8.15,,,None,3,1
10848,Germany,Not applicable,Not applicable,Germany,Europe,Not applicable,10,27.22479,E,51,5.95503,N,10.4537465,51.0992505,54.9174,5.869443,47.281101,15.03805,,,None,3,1
10849,Sandhills,Not applicable,North Carolina,USA,North America,Not applicable,-79,-25.2,W,35,10.2,N,-79.42,35.17,35.17,-79.42,35.17,-79.42,,,None,4,2
10850,Farnes Island,Not applicable,Not applicable,UK - England,Europe,Not applicable,-1,-37.5,W,55,36.9,N,-1.625,55.615,55.63,-1.58,55.6,-1.67,,,None,4,3
10851,Labrador,Not applicable,Not applicable,Canada,North America,Not applicable,-61,-35.502,W,55,55.002,N,-61.5917,55.9167,60.4167,-55.7167,51.4167,-67.4667,,,None,3,1
10852,Northern Hudson Bay,Not applicable,Not applicable,Canada,North America,Not applicable,-85,-45,W,62,15,N,-85.75,62.25,64.5,-77,60,-94.5,,,None,3,1
10853,Nunivak Island,Not applicable,Alaska,USA,North America,Not applicable,-166,-27.6,W,60,4.5,N,-166.46,60.075,60.4,-165.5,59.75,-167.42,,,None,4,1
10854,Yellowstone National Park,Not applicable,Not applicable,USA,North America,Not applicable,-110,-30,W,44,30,N,-110.5,44.5,44.5,-110.5,44.5,-110.5,,,None,3,1
10855,Unknown,Not applicable,Florida,USA,North America,Atlantic,-83,-51.498,W,27,41.499,N,-83.8583,27.69165,30.85,-80.0833,24.5333,-87.6333,,,None,2,1
10856,Smygehuk,Lund,Not applicable,Sweden,Europe,Not applicable,13,21.6,E,55,21,N,13.36,55.35,55.35,13.36,55.35,13.36,,,None,3,1
10857,Akutan/ Cape Morgan,Eastern Aleutian Islands,Alaska,USA,North America,Pacific,-166,-52.5,W,53,30.9,N,-166.875,53.515,54.28,-164.75,52.75,-169,,,None,3,1
10858,Yellingbo,Not applicable,Victoria,Australia,Australasia,Not applicable,145,30,E,-37,-48,S,145.5,-37.8,-37.8,145.5,-37.8,145.5,,,None,3,1
10859,Sheep Mountain,Kluane National Park,Yukon Territory,Canada,North America,Not applicable,-149,-16.2,W,60,19.8,N,-149.27,60.33,60.33,-149.27,60.33,-149.27,,,None,4,1
10860,Cave Creek Bajada,Chihuahuan Desert,Arizona,USA,North America,Not applicable,-111,-57,W,33,48,N,-111.95,33.8,33.8,-111.95,33.8,-111.95,,,None,3,3
10861,Daphne Major Is.,Not applicable,Galapagos Archipelago,Ecuador,South America,Not applicable,-90,-22.2,W,0,-25.2,S,-90.37,-0.42,-0.42,-90.37,-0.42,-90.37,,,None,3,2
10862,North Pacific Ocean off the coast of California,Not applicable,Not applicable,USA,North America,Pacific,-125,-6,W,37,15,N,-125.1,37.25,42,-117.2,32.5,-133,,,None,3,1
10863,Whovi Game Park,Matobo National Park,Not applicable,Zimbabwe,Africa,Not applicable,28,30,E,-20,-30,S,28.5,-20.5,-20.5,28.5,-20.5,28.5,,,None,4,1
10864,Yang county,Not applicable,Central China,China,Asia,Not applicable,107,30,E,33,13.2,N,107.5,33.22,33.22,107.5,33.22,107.5,,,None,3,1
10865,Preverenges,Not applicable,Not applicable,Switzerland,Europe,Not applicable,6,30,E,46,30,N,6.5,46.5,46.5,6.5,46.5,6.5,,,None,4,1
10866,Shimokita Peninsula,Not applicable,Northern Japan,Japan,Asia,Not applicable,140,54,E,41,31.8,N,140.9,41.53,41.53,140.9,41.53,140.9,,,None,3,1
10867,Engure marsh,Not applicable,Not applicable,Latvia,Europe,Not applicable,57,9,E,23,13.2,N,57.15,23.22,57.15,23.22,57.15,23.22,,,None,3,2
10868,Southern Britain,Not applicable,Not applicable,UK - England,Europe,Not applicable,-2,-8.1,W,50,53.1,N,-2.135,50.885,51.82,1.43,49.95,-5.7,,,None,3,1
10869,Swiss National Park,Not applicable,Not applicable,Switzerland,Europe,Not applicable,10,9,E,46,42,N,10.15,46.7,46.7,10.15,46.7,10.15,,,None,3,1
10870,Thames River,Not applicable,Not applicable,UK - England,Europe,Not applicable,0,-44.1,W,51,34.5,N,-0.735,51.575,51.78,-2.02,51.37,0.55,,,None,3,1
10871,Pointe Geologie Archipelage,Not applicable,Terre Adelie,Antarctica,Antarctica,Not applicable,140,0,E,-66,-48,S,140,-66.8,-66.8,140,-66.8,140,,,None,4,1
10872,Sikhote-Alin State Biosphere Zapodevnik,Not applicable,Primorski Krai,Russian Far East,Asia,Not applicable,136,3,E,46,24.9,N,136.05,46.415,50,140,42.83,132.1,,,None,3,2
10873,E.S.George Reserve,Pinckney,Michigan,USA,North America,Not applicable,-84,0,W,42,28.2,N,-84,42.47,42.47,-84,42.47,-84,,,None,4,1
10874,North America,Not applicable,Not applicable,Not applicable,North America,Not applicable,-108,-54.6,W,44,59.1,N,-108.91,44.985,81.67,-53.07,8.3,-164.75,,,None,3,1
10875,Stora Vorta,Kadskrona,Not applicable,Sweden,Europe,Not applicable,15,54,E,56,7.8,N,15.9,56.13,56.13,15.9,56.13,15.9,,,None,4,1
10876,Lower Saxony,Not applicable,Lower Saxony,Germany,Europe,Not applicable,9,9.9,E,52,34.8,N,9.165,52.58,53.88,11.58,51.28,6.75,,,None,3,1
10877,Rainbow Bay,Barnwell County,South Carolina,USA,North America,Not applicable,-81,-29.1,W,33,18,N,-81.485,33.3,33.5,-81.2,33.1,-81.77,,,None,4,1
10878,Heintooga Overlook,Great Smoky Mountains National Park,North Carolina,USA,North America,Not applicable,-83,-12,W,35,33,N,-83.2,35.55,35.55,-83.2,35.55,-83.2,,,None,4,3
10879,Coweeta Hydrologic Laboratory,Franklin,North Carolina,USA,North America,Not applicable,-83,-16.2,W,35,3,N,-83.27,35.05,35.05,-83.27,35.05,-83.27,,,None,6,3
10880,Hawksbill Mountain,Not applicable,Virginia,USA,North America,Not applicable,-78,-24,W,38,30,N,-78.4,38.5,38.5,-78.4,38.5,-78.4,,,None,4,1
10881,Northwest Nevada,Not applicable,Nevada,USA,North America,Not applicable,-118,-45,W,41,0,N,-118.75,41,42,-117.5,40,-120,,,None,3,1
10882,Tioga pass meadow,Mono county,California,USA,North America,Not applicable,-119,-15,W,37,54,N,-119.25,37.9,37.9,-119.25,37.9,-119.25,,,None,3,3
10883,Par Pond,Barnwell county,South Carolina,USA,North America,Not applicable,-81,-30,W,33,15,N,-81.5,33.25,33.25,-81.5,33.25,-81.5,,,None,4,3
10884,Myendel,Not applicable,Not applicable,Germany,Europe,Not applicable,28,48.6,E,51,4.5,N,28.81,51.075,54.9,51.75,47.25,5.87,,,None,2,2
10885,Flagstaff,Flagstaff,Arizona,USA,North America,Not applicable,-111,-39,W,35,12,N,-111.65,35.2,35.2,-111.65,35.2,-111.65,,,None,3,2
10886,Four tributaries of the middle fork of the Flathead river,Not applicable,Montana,USA,North America,Not applicable,-113,-36,W,48,15,N,-113.6,48.25,48.5,-113.15,48,-114.05,,,None,2,1
10887,Algonquin Provincial Park,Not applicable,Ontario,Canada,North America,Not applicable,-78,-22.2,W,45,45,N,-78.37,45.75,46.25,-77.42,45.25,-79.32,,,None,3,1
10888,Illionois,Not applicable,Illionois,USA,North America,Not applicable,-89,-29.001,W,39,44.001,N,-89.48335,39.73335,42.5,-87.45,36.9667,-91.5167,,,None,3,1
10889,Ottawa duck club,Ottawa,Ontario,Canada,North America,Not applicable,-75,-54,W,45,21,N,-75.9,45.35,45.35,-75.9,45.35,-75.9,,,None,2,3
10890,Naval Petroleum Reserves,Not applicable,California,USA,North America,Not applicable,-142,-42,W,53,3,N,-142.7,53.05,71,-119.4,35.1,-166,,,None,2,1
10891,Willmore Wilderness Park,Not applicable,Alberta,Canada,North America,Not applicable,-117,-15,W,53,0,N,-117.25,53,55,-114.5,51,-120,,,None,3,1
10892,"Dafeng Milu Reserve, Beijing Milu Park, and translocations",Not applicable,Eastern China,China,Asia,Not applicable,121,45,E,31,55.2,N,121.75,31.92,31.92,121.75,31.92,121.75,,,None,3,1
